Index,Título do PR,URL,Data de Criação,Data de Fechamento,Total de Revisões,Decisão da Revisão,Total de Adições,Total de Remoções,Total de Arquivos Alterados,Comprimento da Descrição,Tempo de Análise (horas),Total de Comentários,Total de Participantes
7,Lazy load CUDA and THNN modules,https://github.com/pytorch/pytorch/pull/64,2016-09-28T20:49:56Z,2016-09-28T23:29:53Z,6,MERGED,170,157,20,277,2.6658333333333335,3,2
8,Auto GPU for CUNN,https://github.com/pytorch/pytorch/pull/71,2016-09-29T20:34:10Z,2016-09-30T18:04:53Z,4,MERGED,62,56,7,0,21.511944444444445,0,2
9,Use NCCL in comm.py if available,https://github.com/pytorch/pytorch/pull/78,2016-09-30T23:42:09Z,2016-10-14T21:44:11Z,5,MERGED,376,3,6,0,334.0338888888889,0,2
10,"Support ""device"" keyword argument",https://github.com/pytorch/pytorch/pull/79,2016-10-01T19:13:38Z,2016-10-01T23:32:55Z,4,MERGED,44,70,4,97,4.3213888888888885,1,3
11,Add Module.modules() and Module.children(),https://github.com/pytorch/pytorch/pull/90,2016-10-01T22:41:17Z,2016-10-02T01:18:53Z,8,MERGED,56,21,4,161,2.6266666666666665,0,3
12,Serialization improvements,https://github.com/pytorch/pytorch/pull/99,2016-10-04T18:56:18Z,2016-10-05T01:11:42Z,1,MERGED,479,17,12,257,6.256666666666667,0,3
1,Drag to move selection,https://github.com/excalidraw/excalidraw/pull/28,2020-01-02T09:09:11Z,2020-01-02T13:58:25Z,1,MERGED,43,2,1,157,4.820555555555556,1,2
2,Select element on click,https://github.com/excalidraw/excalidraw/pull/29,2020-01-02T11:45:28Z,2020-01-02T15:37:14Z,5,MERGED,33,19,1,10,3.8627777777777776,3,2
3,Setup git and lock deps,https://github.com/excalidraw/excalidraw/pull/30,2020-01-02T11:49:50Z,2020-01-02T14:46:32Z,2,MERGED,10184,0,2,112,2.945,0,2
4,WIP: Migrate the elements array to react scope,https://github.com/excalidraw/excalidraw/pull/52,2020-01-02T22:55:33Z,2020-01-06T01:40:09Z,10,MERGED,185,155,1,360,74.74333333333334,5,3
5,Save to local storage,https://github.com/excalidraw/excalidraw/pull/53,2020-01-02T23:08:31Z,2020-01-03T17:12:37Z,21,MERGED,33,0,1,114,18.06833333333333,7,5
6,[WIP] Undo,https://github.com/excalidraw/excalidraw/pull/55,2020-01-02T23:41:52Z,2020-01-05T00:58:52Z,4,MERGED,45,17,1,149,49.28333333333333,6,4
7,Add support for 'delete' key,https://github.com/excalidraw/excalidraw/pull/56,2020-01-03T00:30:06Z,2020-01-03T15:47:34Z,5,MERGED,33,13,2,136,15.29111111111111,2,5
8,add cypress scaffolding,https://github.com/excalidraw/excalidraw/pull/66,2020-01-03T16:02:35Z,2020-01-12T05:25:09Z,6,MERGED,15804,11129,17,497,205.3761111111111,5,7
9,Deploy static to gh-pages,https://github.com/excalidraw/excalidraw/pull/69,2020-01-03T16:46:04Z,2020-01-03T20:53:37Z,1,MERGED,11,1,3,10,4.1258333333333335,10,3
10,[WIP] Scroll with mouse wheel,https://github.com/excalidraw/excalidraw/pull/74,2020-01-03T20:31:46Z,2020-01-03T22:06:54Z,2,MERGED,154,34,1,455,1.5855555555555556,4,3
11,[WIP] Add node worklow,https://github.com/excalidraw/excalidraw/pull/75,2020-01-03T20:40:28Z,2020-01-03T22:18:43Z,1,MERGED,14815,24,4,0,1.6375,10,3
12,[WIP] Adding README,https://github.com/excalidraw/excalidraw/pull/83,2020-01-03T21:57:19Z,2020-01-03T23:29:14Z,5,MERGED,40,0,1,82,1.5319444444444446,1,2
1,Add responsive sample to default config,https://github.com/tailwindlabs/tailwindcss/pull/24,2017-11-01T16:12:45Z,2017-11-01T17:56:51Z,1,MERGED,2,0,1,54,1.735,1,3
2,Min-width typo,https://github.com/tailwindlabs/tailwindcss/pull/38,2017-11-01T21:11:53Z,2017-11-01T22:33:27Z,2,MERGED,2,2,1,19,1.3594444444444445,1,3
3,Add form examples,https://github.com/tailwindlabs/tailwindcss/pull/72,2017-11-03T05:47:11Z,2017-11-03T15:39:42Z,1,MERGED,171,1,2,139,9.875277777777777,2,4
4,Register config file with Webpack for watching,https://github.com/tailwindlabs/tailwindcss/pull/77,2017-11-03T13:55:45Z,2017-11-03T15:04:09Z,5,MERGED,73,37,14,302,1.14,1,4
5,Build dist assets on prepare,https://github.com/tailwindlabs/tailwindcss/pull/79,2017-11-03T14:19:35Z,2017-11-03T15:31:21Z,1,MERGED,1,2,1,227,1.1961111111111111,0,2
6,Add all margin-auto utilities,https://github.com/tailwindlabs/tailwindcss/pull/82,2017-11-03T15:21:16Z,2017-11-06T16:22:59Z,2,MERGED,273,17,10,160,73.0286111111111,0,3
7,Make docs config compatible with older versions of node,https://github.com/tailwindlabs/tailwindcss/pull/85,2017-11-03T16:22:43Z,2017-11-03T18:24:42Z,3,MERGED,12,19,1,139,2.0330555555555554,0,3
8,Allow controlling where responsive utilities are rendered using optional `@tailwind screens;` directive,https://github.com/tailwindlabs/tailwindcss/pull/88,2017-11-03T18:47:33Z,2017-11-09T20:11:38Z,9,MERGED,92,6,5,429,145.4013888888889,4,2
9,remove empty media queries,https://github.com/tailwindlabs/tailwindcss/pull/89,2017-11-03T19:54:11Z,2017-11-03T23:13:49Z,6,MERGED,12,1,2,339,3.3272222222222223,1,2
1,Update README.md,https://github.com/gothinkster/realworld/pull/8,2017-04-20T02:59:48Z,2017-04-20T16:52:38Z,1,MERGED,5,5,1,0,13.880555555555556,0,2
2,Parameterize email/password in API Postman collection,https://github.com/gothinkster/realworld/pull/151,2017-11-12T04:56:47Z,2017-11-12T22:12:00Z,1,MERGED,7,7,2,94,17.253611111111113,0,2
3,Add Fullstack section and description,https://github.com/gothinkster/realworld/pull/153,2017-11-13T23:48:02Z,2017-11-15T19:01:10Z,1,MERGED,5,0,1,60,43.21888888888889,5,3
4,README: Add WIP fullstack Firebase,https://github.com/gothinkster/realworld/pull/205,2018-04-16T15:02:48Z,2018-04-16T21:02:36Z,1,MERGED,1,1,1,0,5.996666666666667,1,2
5,Add links to objective comparisons,https://github.com/gothinkster/realworld/pull/213,2018-05-04T09:21:51Z,2018-05-06T03:44:31Z,1,MERGED,3,0,1,0,42.37777777777778,1,2
6,Generate README with ranked repos automatically,https://github.com/gothinkster/realworld/pull/224,2018-06-01T13:17:50Z,2018-06-04T13:10:52Z,1,MERGED,401,2,8,433,71.88388888888889,1,2
7,Auto-update README,https://github.com/gothinkster/realworld/pull/225,2018-06-04T15:18:42Z,2018-06-04T20:15:20Z,1,MERGED,23,18,1,0,4.943888888888889,0,2
8,doc how to use the supplied Postman configs,https://github.com/gothinkster/realworld/pull/238,2018-07-02T04:52:41Z,2018-07-02T16:02:07Z,2,MERGED,28,0,1,0,11.157222222222222,2,3
1,Refactor: Add Kudos idea and update app description in README.md,https://github.com/florinpop17/app-ideas/pull/1,2019-03-01T00:13:44Z,2019-03-01T04:57:43Z,1,MERGED,49,3,2,86,4.733055555555556,0,2
2,Feature/add string art,https://github.com/florinpop17/app-ideas/pull/3,2019-03-03T00:00:45Z,2019-03-03T20:36:22Z,3,MERGED,46,0,2,40,20.593611111111112,1,2
3,Feature/add tz bot,https://github.com/florinpop17/app-ideas/pull/4,2019-03-03T21:07:33Z,2019-03-04T05:09:58Z,1,MERGED,38,0,2,28,8.040277777777778,0,2
4,Feature: Add Windchill application specification,https://github.com/florinpop17/app-ideas/pull/5,2019-03-03T21:56:57Z,2019-03-04T18:55:42Z,9,MERGED,74,0,3,71,20.979166666666668,0,2
5,Feature: Add Ripple Lights application specification,https://github.com/florinpop17/app-ideas/pull/6,2019-03-03T22:59:21Z,2019-03-04T18:58:11Z,3,MERGED,33,2,2,75,19.980555555555554,0,2
6,Feature: Add Bin2Dec application specification,https://github.com/florinpop17/app-ideas/pull/8,2019-03-06T02:02:56Z,2019-03-07T19:14:10Z,1,MERGED,39,0,2,69,41.187222222222225,0,2
7,Feature: Add TrueOrFalse app specification,https://github.com/florinpop17/app-ideas/pull/9,2019-03-06T15:14:22Z,2019-03-07T19:13:37Z,1,MERGED,38,0,2,65,27.9875,0,2
8,Feature: Add Flip Image App specification,https://github.com/florinpop17/app-ideas/pull/10,2019-03-07T13:29:50Z,2019-03-07T19:12:50Z,1,MERGED,37,0,2,64,5.716666666666667,0,2
9,Feature: Add Color Cycle application specification,https://github.com/florinpop17/app-ideas/pull/11,2019-03-09T16:31:06Z,2019-03-10T19:59:57Z,1,MERGED,41,0,2,73,27.480833333333333,1,2
10,Feature/add causeeffect app,https://github.com/florinpop17/app-ideas/pull/12,2019-03-14T01:01:39Z,2019-03-14T20:10:08Z,1,MERGED,65,0,2,41,19.14138888888889,0,2
11,Feature: Add Spell-It app specification,https://github.com/florinpop17/app-ideas/pull/15,2019-03-15T23:01:26Z,2019-03-16T21:03:53Z,1,MERGED,42,0,2,62,22.04083333333333,0,2
12,Refactor: Add application summary information,https://github.com/florinpop17/app-ideas/pull/18,2019-03-17T20:51:08Z,2019-03-18T12:34:18Z,1,MERGED,104,27,23,272,15.719444444444445,1,2
13,Feature: Add Sports Bracket Generator app specification,https://github.com/florinpop17/app-ideas/pull/20,2019-03-20T21:28:35Z,2019-03-21T12:38:30Z,1,MERGED,46,0,2,77,15.165277777777778,0,2
14,[feature] Created the proposal for a Roman2Dec-App idea.,https://github.com/florinpop17/app-ideas/pull/21,2019-03-22T09:43:53Z,2019-03-25T17:38:01Z,2,MERGED,49,0,1,283,79.90222222222222,3,2
15,Feature: Add Survey app specification,https://github.com/florinpop17/app-ideas/pull/22,2019-03-22T13:30:53Z,2019-03-24T13:57:52Z,4,MERGED,96,0,3,203,48.44972222222222,0,2
16,Feature/add bbengine app,https://github.com/florinpop17/app-ideas/pull/23,2019-03-26T00:41:38Z,2019-03-26T05:16:15Z,1,MERGED,112,7,2,0,4.576944444444444,0,2
17,Feature: Add RegExp Helper app specification,https://github.com/florinpop17/app-ideas/pull/25,2019-03-28T00:55:21Z,2019-03-29T12:39:49Z,4,MERGED,49,7,4,67,35.74111111111111,0,2
18,Refactor: Update project documentation to match FCC article,https://github.com/florinpop17/app-ideas/pull/26,2019-03-29T00:47:27Z,2019-03-29T02:59:41Z,1,MERGED,3,4,1,81,2.203888888888889,0,2
19,Feature: Add JSON2CSV app specification,https://github.com/florinpop17/app-ideas/pull/27,2019-03-31T13:38:16Z,2019-03-31T19:34:04Z,1,MERGED,55,0,2,62,5.93,2,2
20,Feature: Add CSV2JSON app specification,https://github.com/florinpop17/app-ideas/pull/28,2019-04-02T00:41:20Z,2019-04-02T17:42:50Z,1,MERGED,59,0,2,62,17.025,1,2
21,Feature/add highstriker app,https://github.com/florinpop17/app-ideas/pull/29,2019-04-02T22:22:25Z,2019-04-03T19:54:57Z,1,MERGED,52,0,3,86,21.54222222222222,1,2
22,Feature: Add Elevator app specification,https://github.com/florinpop17/app-ideas/pull/30,2019-04-05T00:07:26Z,2019-04-05T01:12:27Z,1,MERGED,65,0,2,62,1.083611111111111,0,2
23,Feature: Add FastFood simulator app specification,https://github.com/florinpop17/app-ideas/pull/31,2019-04-06T16:42:53Z,2019-04-06T20:43:24Z,1,MERGED,83,0,2,73,4.008611111111111,0,2
24,Feature: Add Shell game app specification,https://github.com/florinpop17/app-ideas/pull/35,2019-04-08T00:33:24Z,2019-04-08T04:53:06Z,1,MERGED,54,0,2,64,4.328333333333333,0,2
25,Feature: Add Typing Practice app specification,https://github.com/florinpop17/app-ideas/pull/37,2019-04-09T00:54:50Z,2019-04-09T04:40:41Z,1,MERGED,57,0,2,69,3.7641666666666667,0,2
26,Feature: Add Recipe app specification,https://github.com/florinpop17/app-ideas/pull/41,2019-04-10T22:16:33Z,2019-04-11T20:02:25Z,1,MERGED,54,2,2,60,21.764444444444443,1,2
27,Feature: Add Simple Online Store app specification,https://github.com/florinpop17/app-ideas/pull/42,2019-04-11T22:37:15Z,2019-04-12T04:09:40Z,1,MERGED,79,0,3,73,5.540277777777778,2,2
28,Feature/countdown timer app,https://github.com/florinpop17/app-ideas/pull/43,2019-04-13T23:17:16Z,2019-04-14T09:53:38Z,1,MERGED,61,0,2,51,10.606111111111112,0,2
29,Fix typo,https://github.com/florinpop17/app-ideas/pull/44,2019-04-14T18:53:13Z,2019-04-15T07:59:22Z,1,MERGED,1,1,1,89,13.1025,1,2
30,Feature: Add Calorie Counter app specification,https://github.com/florinpop17/app-ideas/pull/45,2019-04-15T01:36:23Z,2019-04-15T08:00:26Z,1,MERGED,51,0,2,69,6.400833333333333,0,2
31,Added Instagram Clone to Advanced app ideas,https://github.com/florinpop17/app-ideas/pull/46,2019-04-15T10:12:22Z,2019-04-15T12:30:46Z,3,MERGED,38,1,2,225,2.3066666666666666,1,2
32,Feature/key value app,https://github.com/florinpop17/app-ideas/pull/47,2019-04-16T00:12:00Z,2019-04-16T19:52:21Z,5,MERGED,41,0,2,31,19.6725,0,2
33,Feature: Add GitHub Status app specification,https://github.com/florinpop17/app-ideas/pull/48,2019-04-17T00:13:53Z,2019-04-17T04:15:51Z,1,MERGED,55,0,2,67,4.032777777777778,0,2
34,Added example project built with react,https://github.com/florinpop17/app-ideas/pull/49,2019-04-18T16:48:59Z,2019-04-18T20:32:37Z,2,MERGED,1,0,1,103,3.727222222222222,3,2
35,Added react example for the Binary to Decimal converter app idea,https://github.com/florinpop17/app-ideas/pull/52,2019-04-19T15:18:34Z,2019-04-23T04:19:21Z,2,MERGED,1,0,1,0,85.01305555555555,1,2
36,Feature: Add MyPodcast Library app specification,https://github.com/florinpop17/app-ideas/pull/53,2019-04-19T22:40:23Z,2019-04-21T01:03:17Z,1,MERGED,95,0,3,71,26.381666666666668,0,2
1,Convert character entities correctly,https://github.com/sveltejs/svelte/pull/89,2016-12-01T20:32:01Z,2016-12-02T16:43:04Z,1,MERGED,30,2,3,33,20.184166666666666,3,4
2,Add links to gulp and Metalsmith plugins,https://github.com/sveltejs/svelte/pull/94,2016-12-02T11:42:32Z,2016-12-02T16:35:55Z,2,MERGED,2,0,1,222,4.889722222222222,1,3
3,add editorconfig and flowconfig files,https://github.com/sveltejs/svelte/pull/121,2016-12-05T08:16:22Z,2016-12-05T15:56:07Z,2,MERGED,22,0,2,312,7.6625,3,4
1,Include unistd.h to parallel.cpp on UNIX-like systems,https://github.com/opencv/opencv/pull/50,2012-10-17T13:04:00Z,2012-10-19T10:59:08Z,1,MERGED,11,1,1,51,45.91888888888889,2,4
1,Add test case to use starlette DatabaseMiddleware,https://github.com/fastapi/fastapi/pull/20,2019-02-01T21:49:54Z,2019-03-20T18:02:18Z,3,MERGED,374,13,5,739,1124.2066666666667,5,3
2,ci: Travis: dist=xenial,https://github.com/fastapi/fastapi/pull/92,2019-03-21T17:16:44Z,2019-03-30T17:30:32Z,3,MERGED,3,1,1,0,216.23,2,2
3,Add websocket to APIRouter,https://github.com/fastapi/fastapi/pull/100,2019-03-24T10:13:56Z,2019-03-24T19:18:20Z,6,MERGED,57,0,2,12,9.073333333333334,2,2
4,Static swagger,https://github.com/fastapi/fastapi/pull/112,2019-03-26T14:41:21Z,2019-05-20T07:26:55Z,2,MERGED,97,44,2,526,1312.7594444444444,11,4
1,docs: add microservices-diffabouteureka_zk,https://github.com/doocs/advanced-java/pull/78,2019-07-06T14:06:55Z,2019-08-03T06:42:11Z,1,MERGED,21,0,1,0,664.5877777777778,2,2
2,add an article,https://github.com/doocs/advanced-java/pull/103,2019-09-03T12:40:01Z,2019-09-04T01:18:51Z,1,MERGED,81,0,2,14,12.647222222222222,1,1
3,alter translation of monolithic,https://github.com/doocs/advanced-java/pull/113,2019-09-28T08:50:56Z,2019-09-28T10:45:56Z,1,MERGED,13,13,1,56,1.9166666666666667,0,2
4,docs(from-readers): add an article about micro service,https://github.com/doocs/advanced-java/pull/116,2019-10-22T01:35:38Z,2019-10-25T02:21:51Z,1,MERGED,204,0,1,8,72.77027777777778,0,2
5,micro service,https://github.com/doocs/advanced-java/pull/118,2019-10-30T13:34:16Z,2019-11-01T07:46:28Z,2,MERGED,102,0,1,23,42.20333333333333,2,2
6,micro service,https://github.com/doocs/advanced-java/pull/120,2019-11-08T11:21:25Z,2019-11-12T02:55:05Z,1,MERGED,644,3,3,60,87.56111111111112,0,2
7,增加利用定时刷新缓存的方式来应对缓存击穿的表述,https://github.com/doocs/advanced-java/pull/121,2019-11-11T16:13:22Z,2019-11-12T02:50:28Z,1,MERGED,5,2,1,37,10.618333333333334,1,2
1,fix: resolve hydration error,https://github.com/ChatGPTNextWeb/ChatGPT-Next-Web/pull/66,2023-03-27T09:50:26Z,2023-03-27T13:59:19Z,2,MERGED,12,3,3,0,4.148055555555556,2,2
2,1,https://github.com/ChatGPTNextWeb/ChatGPT-Next-Web/pull/96,2023-03-28T09:16:37Z,2023-03-28T10:52:07Z,3,MERGED,120,48,7,3,1.5916666666666666,1,6
3,supports the display of line breaks in Markdown,https://github.com/ChatGPTNextWeb/ChatGPT-Next-Web/pull/148,2023-03-29T08:29:06Z,2023-03-29T10:05:53Z,3,MERGED,30,5,6,56,1.6130555555555555,5,2
1,"Target inline, use archived .html, .css and .tis files else use it from src dir",https://github.com/rustdesk/rustdesk/pull/240,2021-09-26T21:48:02Z,2022-05-13T03:07:50Z,13,MERGED,150,38,13,303,5477.33,0,3
2,CI setup,https://github.com/rustdesk/rustdesk/pull/253,2021-10-11T20:37:32Z,2021-10-12T15:47:09Z,5,MERGED,181,0,1,190,19.16027777777778,4,2
3,Clipboard service optimization and bug fixes,https://github.com/rustdesk/rustdesk/pull/279,2021-10-27T12:11:13Z,2021-10-30T04:50:39Z,1,MERGED,86,85,2,181,64.65722222222222,0,2
1,fix: add missing quotation in sample zsh config,https://github.com/oven-sh/bun/pull/41,2021-10-29T19:15:23Z,2021-10-29T22:39:36Z,1,MERGED,1,1,1,165,3.403611111111111,0,3
2,Begin working on CI tasks for bun-framework-next,https://github.com/oven-sh/bun/pull/65,2021-11-11T19:02:36Z,2021-11-24T00:35:46Z,19,MERGED,1960,193,14,296,293.5527777777778,5,2
3,Add experimental nix support,https://github.com/oven-sh/bun/pull/76,2021-12-12T02:39:34Z,2023-07-31T13:39:26Z,8,MERGED,37,0,2,1078,14314.997777777779,7,8
4,Bun instructions for existing CRA app,https://github.com/oven-sh/bun/pull/124,2022-03-09T18:09:42Z,2023-03-29T21:10:34Z,2,MERGED,48,0,1,186,9243.014444444445,3,6
5,expose mmap size and offset option,https://github.com/oven-sh/bun/pull/141,2022-04-12T19:30:13Z,2022-04-14T02:08:57Z,3,MERGED,18,5,2,0,30.645555555555557,0,2
6,Improve ZSH completions,https://github.com/oven-sh/bun/pull/150,2022-04-19T06:05:24Z,2023-07-31T13:39:26Z,13,MERGED,359,535,1,1604,11239.567222222222,6,3
1,"Add Realtime, allowing realtime-js to initialise sockets from inside",https://github.com/supabase/supabase/pull/1,2019-11-07T09:57:11Z,2019-11-08T04:31:24Z,3,MERGED,836,40,9,0,18.57027777777778,1,2
2,Update docusaurus.config.js,https://github.com/supabase/supabase/pull/96,2020-06-10T18:10:46Z,2020-06-11T11:36:45Z,2,MERGED,8,0,1,43,17.433055555555555,9,3
3,chore: Update traction chart,https://github.com/supabase/supabase/pull/98,2020-06-15T14:37:24Z,2020-06-16T04:33:28Z,3,MERGED,54,73,3,103,13.934444444444445,3,2
1, fix: minor typos,https://github.com/shadcn-ui/ui/pull/2,2023-01-24T18:05:08Z,2023-01-26T16:29:49Z,1,MERGED,54,54,4,0,46.41138888888889,2,2
2,feat: toggle theme icon at the same time,https://github.com/shadcn-ui/ui/pull/4,2023-01-24T18:46:26Z,2023-02-19T06:17:52Z,3,MERGED,85,5,4,92,611.5238888888889,5,3
3,Update README.md (Small typo),https://github.com/shadcn-ui/ui/pull/6,2023-01-24T20:50:14Z,2023-01-25T15:42:18Z,1,MERGED,1,1,1,161,18.86777777777778,2,2
4,Issue #7 - Fix,https://github.com/shadcn-ui/ui/pull/8,2023-01-25T00:56:10Z,2023-01-26T18:15:47Z,1,MERGED,1,1,1,487,41.32694444444444,6,3
5,fix: Docs typo,https://github.com/shadcn-ui/ui/pull/12,2023-01-25T10:08:17Z,2023-01-26T16:29:28Z,1,MERGED,1,1,1,0,30.353055555555557,1,2
6,Update installation.mdx,https://github.com/shadcn-ui/ui/pull/13,2023-01-25T13:22:48Z,2023-01-29T10:18:09Z,3,MERGED,1,1,1,36,92.9225,2,2
7,Update installation.mdx,https://github.com/shadcn-ui/ui/pull/14,2023-01-25T16:24:12Z,2023-01-29T23:38:03Z,2,MERGED,15,2,1,107,103.23083333333334,1,2
8,feat: navigation-menu,https://github.com/shadcn-ui/ui/pull/31,2023-01-27T14:34:00Z,2023-01-29T17:28:13Z,4,MERGED,609,99,21,136,50.90361111111111,7,2
9,feat: toast,https://github.com/shadcn-ui/ui/pull/32,2023-01-27T20:55:49Z,2023-02-10T06:03:52Z,7,MERGED,6083,2539,15,209,321.13416666666666,21,4
10,feat: implement destructive variant for button,https://github.com/shadcn-ui/ui/pull/33,2023-01-28T05:02:34Z,2023-01-29T09:49:29Z,1,MERGED,18,0,4,0,28.781944444444445,2,3
11,feat/toggle,https://github.com/shadcn-ui/ui/pull/34,2023-01-28T12:07:08Z,2023-02-04T06:44:50Z,1,MERGED,221,1,12,132,162.62833333333333,3,2
12,fix: switch position issue,https://github.com/shadcn-ui/ui/pull/39,2023-01-29T15:21:23Z,2023-01-29T19:35:45Z,1,MERGED,1,1,1,433,4.239444444444445,2,2
13,Fix: Issue 42: Use light text in TabsPrimitive.Trigger when dark mode,https://github.com/shadcn-ui/ui/pull/43,2023-01-30T18:10:54Z,2023-01-31T17:21:34Z,1,MERGED,1,1,1,354,23.177777777777777,2,2
14,Text + Border Color changes,https://github.com/shadcn-ui/ui/pull/46,2023-01-31T00:20:58Z,2023-01-31T06:29:46Z,1,MERGED,2,2,2,11,6.1466666666666665,4,2
15,feat(sheet): add sheet component,https://github.com/shadcn-ui/ui/pull/50,2023-02-01T16:02:44Z,2023-03-02T10:57:44Z,1,MERGED,521,0,7,455,690.9166666666666,12,3
16,feat:toggle group,https://github.com/shadcn-ui/ui/pull/53,2023-02-03T21:17:27Z,2023-11-12T18:04:22Z,4,MERGED,344,1,11,244,6764.781944444445,11,5
17,fix(slider): value prop not being passed,https://github.com/shadcn-ui/ui/pull/54,2023-02-04T20:20:46Z,2023-02-05T06:41:00Z,1,MERGED,2,2,2,173,10.337222222222222,2,2
18,docs(dialog): trigger dialog from context menu or dropdown,https://github.com/shadcn-ui/ui/pull/55,2023-02-05T02:11:57Z,2023-02-08T17:18:44Z,1,MERGED,35,0,1,382,87.11305555555556,5,5
19,Fix bg color link button,https://github.com/shadcn-ui/ui/pull/56,2023-02-05T04:49:06Z,2023-02-19T06:01:00Z,1,MERGED,1,1,1,106,337.1983333333333,4,2
20,fix(popover): side left and right no animation,https://github.com/shadcn-ui/ui/pull/57,2023-02-05T13:06:58Z,2023-02-10T05:56:38Z,1,MERGED,1,1,1,60,112.82777777777778,2,2
21,chore: add husky prepare,https://github.com/shadcn-ui/ui/pull/58,2023-02-05T13:20:33Z,2023-02-06T11:25:29Z,1,MERGED,3,2,1,512,22.08222222222222,3,2
22,"fix: broken navigation menu in small screen, #40",https://github.com/shadcn-ui/ui/pull/59,2023-02-05T23:05:06Z,2023-02-07T09:02:14Z,1,MERGED,3,3,2,151,33.952222222222225,4,2
23,feat: slide left and right animations for Dropdown,https://github.com/shadcn-ui/ui/pull/61,2023-02-06T14:35:54Z,2023-02-08T17:11:32Z,1,MERGED,1,1,1,70,50.59388888888889,2,2
